ID,Gender,Age,EmployedStatus,YearsOfEmployed,OccupationType,IncomeType,TotalIncome,EducationLevel,HousingType,OwnCar,OwnProperty,FamilyStatus,NumOfChildren,NumOfFamilyMember,AccountActivateLength,WorkPhone,Phone,Email,Risk_TargetVariable
5143621,0,43.59295536527102,0,5.7112740165780265,Sales staff,Working,135000.0,Secondary / secondary special,House / apartment,0,0,Married,0,2,43,0,0,0,1
5143625,1,57.162022491906065,0,4.87895028645352,Other,Working,112500.0,Secondary / secondary special,House / apartment,1,0,Married,0,2,51,0,0,0,0
5143628,1,41.410843480701175,0,0.544843494390713,Drivers,Working,247500.0,Higher education,House / apartment,0,0,Civil marriage,0,2,26,0,0,0,0
5143635,0,50.32546869545576,0,6.710610074128832,Security staff,Working,81000.0,Secondary / secondary special,House / apartment,1,1,Married,0,2,49,0,0,0,0
5143638,0,44.658001190989545,0,20.54525418044176,Accountants,State servant,144000.0,Secondary / secondary special,House / apartment,0,1,Civil marriage,0,2,12,0,0,0,0
5145691,1,62.99924023080556,1,0.0,Other,Pensioner,67500.0,Higher education,House / apartment,0,1,Married,0,2,36,0,0,0,0
5145693,1,25.856793773999467,0,1.8152323456333805,Other,Working,225000.0,Higher education,With parents,1,1,Single / not married,0,1,5,1,1,0,0
5145702,0,63.7275234946645,1,0.0,Other,Pensioner,62100.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,19,0,0,0,0
5145704,0,35.327214111172715,0,12.153569204021986,Security staff,Working,135000.0,Secondary / secondary special,House / apartment,0,1,Married,2,4,16,0,0,0,0
5145718,0,31.33808360199046,0,2.529826074457381,Laborers,Working,157500.0,Secondary / secondary special,House / apartment,0,1,Married,3,5,57,0,0,0,0
5145719,0,32.43872221879984,0,1.278602572263633,Laborers,Working,90000.0,Higher education,House / apartment,0,1,Single / not married,0,1,7,0,0,0,0
5145720,0,39.565494157990926,0,5.445697036900142,Sales staff,Working,202500.0,Secondary / secondary special,House / apartment,0,0,Married,1,3,23,0,0,0,0
5145721,0,45.6929300396312,1,0.0,Other,Pensioner,247500.0,Secondary / secondary special,House / apartment,0,1,Separated,0,1,5,0,0,0,1
5145722,1,28.277103568177306,0,1.4866835047947595,High skill tech staff,Working,315000.0,Higher education,House / apartment,1,1,Single / not married,0,1,5,0,1,0,0
5145724,0,43.43415675886568,0,4.194473534706393,Laborers,Working,202500.0,Secondary / secondary special,House / apartment,0,0,Single / not married,0,1,40,0,0,0,0
5145730,1,38.475807169209496,0,4.446360979349336,Security staff,Working,157500.0,Secondary / secondary special,House / apartment,1,0,Married,1,3,40,0,0,0,0
5145731,1,25.5391965611888,0,2.7379070069885074,Drivers,Commercial associate,292500.0,Secondary / secondary special,House / apartment,1,0,Married,1,3,53,0,0,0,0
5145735,1,56.78145341793466,0,0.3203351198176554,Laborers,Working,270000.0,Higher education,House / apartment,1,1,Married,1,3,49,0,0,0,0
5145740,0,55.275604564090976,1,0.0,Other,Pensioner,58500.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,49,0,0,0,1
5145741,0,65.37300560586459,1,0.0,Other,Pensioner,81000.0,Secondary / secondary special,House / apartment,0,0,Married,0,2,34,0,0,0,0
5145743,0,27.45846937308774,0,2.4038823521359096,Accountants,Working,157500.0,Higher education,House / apartment,1,1,Married,0,2,12,0,0,0,0
5145769,0,46.0762370206096,0,6.946070076729844,High skill tech staff,Commercial associate,315000.0,Secondary / secondary special,House / apartment,1,1,Married,0,2,6,0,0,0,0
5145770,0,37.42992669253989,0,5.404628431795314,Core staff,Working,112500.0,Higher education,House / apartment,1,1,Married,4,6,42,0,0,0,0
5145785,0,41.86533604386127,0,6.776319842296556,Other,Working,180000.0,Higher education,House / apartment,0,1,Separated,1,2,47,0,0,0,1
5145786,0,42.67849442493686,0,7.614119386435039,Sales staff,Working,99000.0,Secondary / secondary special,House / apartment,1,1,Married,0,2,36,0,0,0,0
5145789,0,58.24349575966652,1,0.0,Other,Pensioner,180000.0,Secondary / secondary special,House / apartment,0,1,Civil marriage,0,2,7,0,0,0,0
5145790,0,43.62581024935488,0,9.111754519257753,Cleaning staff,Commercial associate,180000.0,Secondary / secondary special,Municipal apartment,1,0,Married,1,3,21,0,0,0,0
5145795,0,57.79721691752739,1,0.0,Other,Pensioner,85500.0,Secondary / secondary special,House / apartment,1,1,Married,0,2,50,0,1,0,0
5145796,1,36.47987296111487,0,4.53123609656598,Laborers,Working,315000.0,Higher education,House / apartment,0,1,Married,0,2,5,0,0,0,0
5145798,0,63.44825697995167,0,6.445033094450947,Sales staff,Commercial associate,315000.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,5,0,0,0,0
5145801,0,58.454314599204636,1,0.0,Other,Pensioner,112500.0,Secondary / secondary special,With parents,0,1,Married,0,2,36,0,0,0,0
5145803,0,50.703299862420174,0,6.8611949595132,Accountants,Commercial associate,180000.0,Higher education,House / apartment,0,0,Single / not married,1,2,4,0,1,0,1
5145804,1,27.431090303017857,0,2.0260511851714957,High skill tech staff,Commercial associate,180000.0,Secondary / secondary special,House / apartment,0,1,Single / not married,0,1,15,0,0,0,0
5145805,0,41.98032813815479,0,3.0281251497292896,Laborers,Working,202500.0,Secondary / secondary special,House / apartment,0,1,Separated,0,1,6,0,0,0,0
5145806,0,53.99426408482036,1,0.0,Other,Pensioner,180000.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,55,0,0,0,1
5145808,1,59.89992949889457,1,0.0,Other,Pensioner,112500.0,Secondary / secondary special,House / apartment,1,1,Married,0,2,38,0,0,0,0
5145809,0,28.299006824233214,0,2.69683840188368,Core staff,Working,157500.0,Higher education,House / apartment,0,1,Married,0,2,10,0,0,0,0
5145812,0,35.559936206766736,0,14.278185041445067,Laborers,Commercial associate,99000.0,Secondary / secondary special,House / apartment,0,0,Married,1,3,19,0,0,0,0
5145816,1,44.425279095395524,0,4.774909820187958,Laborers,Commercial associate,225000.0,Secondary / secondary special,House / apartment,0,1,Married,1,3,1,0,0,0,0
5145819,0,47.13033121830017,0,14.193309924228423,Laborers,Working,247500.0,Secondary / secondary special,House / apartment,0,1,Separated,0,1,39,1,1,0,0
5145820,0,62.350356270149284,1,0.0,Other,Pensioner,117000.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,27,0,1,0,0
5145821,0,39.869401835766645,0,12.739481303517525,High skill tech staff,Working,202500.0,Secondary / secondary special,House / apartment,0,0,Separated,0,1,52,0,0,0,0
5145822,1,25.07375237000075,0,2.012361650136553,Laborers,Working,135000.0,Secondary / secondary special,With parents,1,0,Married,0,2,26,0,0,0,1
5145828,0,53.717735477114516,0,6.012443787346762,Core staff,Working,67500.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,38,0,0,0,1
5145848,1,60.23669206075416,1,0.0,Other,Pensioner,112500.0,Secondary / secondary special,House / apartment,1,1,Married,0,2,28,0,1,0,0
5145856,0,38.6647227526917,0,2.179373977562852,Laborers,Commercial associate,180000.0,Secondary / secondary special,House / apartment,0,0,Married,1,3,34,0,0,0,0
5145881,0,60.72403950799811,1,0.0,Other,Pensioner,72000.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,27,0,0,0,0
5145914,1,41.427270922743105,0,4.013771672245152,Other,Commercial associate,180000.0,Higher education,House / apartment,1,1,Married,1,3,32,0,0,1,0
5145954,0,43.18500722122973,0,0.8460132651594489,Sales staff,Working,157500.0,Higher education,House / apartment,0,0,Married,1,3,53,0,1,0,0
5145962,0,42.2623325598746,0,9.516964756292053,Sales staff,Working,130500.0,Secondary / secondary special,House / apartment,0,0,Married,2,4,43,0,0,0,0
5145968,0,63.02114348686147,1,0.0,Other,Pensioner,112500.0,Secondary / secondary special,House / apartment,0,1,Widow,0,1,18,0,0,0,0
5145977,0,53.49322710254146,0,16.098893201092423,Secretaries,State servant,112500.0,Secondary / secondary special,House / apartment,1,0,Widow,0,1,59,0,0,0,0
5145990,0,22.30572838593537,0,1.1800379200120468,Other,Commercial associate,112500.0,Secondary / secondary special,House / apartment,0,1,Single / not married,0,1,21,0,0,0,0
5145993,0,61.36744765464041,1,0.0,Other,Pensioner,157500.0,Higher education,House / apartment,0,1,Married,0,2,34,0,1,0,0
5146002,1,27.86367961012204,0,0.517464424320828,Managers,Working,225000.0,Secondary / secondary special,House / apartment,1,1,Single / not married,0,1,56,0,0,1,0
5146007,1,25.577527259286637,0,1.683812809297932,Laborers,Working,180000.0,Secondary / secondary special,House / apartment,1,0,Married,2,4,49,0,0,0,0
5146011,0,34.87272154801262,0,14.932544816115321,Other,Working,202500.0,Secondary / secondary special,House / apartment,1,1,Married,0,2,19,0,0,0,0
5146012,0,67.59071028152529,1,0.0,Other,Pensioner,67500.0,Secondary / secondary special,House / apartment,0,0,Single / not married,0,1,14,0,0,0,0
5146013,0,54.862180606035714,1,0.0,Other,Pensioner,180000.0,Secondary / secondary special,House / apartment,0,0,Civil marriage,0,2,42,0,0,0,1
5146020,0,61.35102021259848,0,7.351280313764143,Cooking staff,Working,112500.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,44,0,1,0,0
5146024,0,30.36065080049556,0,10.683313141269156,Core staff,Commercial associate,360000.0,Higher education,House / apartment,0,1,Married,0,2,59,0,1,0,0
5146032,1,46.84832679658035,0,11.351362450974353,Cooking staff,Working,157500.0,Secondary / secondary special,House / apartment,0,1,Single / not married,0,1,13,0,0,0,0
5146039,0,50.86209846882551,0,6.683231004058947,Accountants,Commercial associate,360000.0,Secondary / secondary special,House / apartment,0,1,Single / not married,0,1,26,0,0,0,0
5146048,0,36.64688528854117,0,0.517464424320828,High skill tech staff,Working,90000.0,Secondary / secondary special,House / apartment,1,1,Married,1,3,3,0,0,0,0
5146051,0,39.056243454691064,0,16.517792973161665,Other,State servant,225000.0,Higher education,Municipal apartment,0,0,Civil marriage,1,3,24,0,1,0,0
5146056,0,53.25502919293346,0,0.7611381479428051,Laborers,Working,157500.0,Secondary / secondary special,House / apartment,0,1,Separated,0,1,50,0,0,0,0
5146064,1,61.40030253872427,1,0.0,Other,Pensioner,180000.0,Secondary / secondary special,House / apartment,1,1,Single / not married,0,1,5,0,0,0,0
5146073,1,52.34878197362026,0,5.2649951744389005,Drivers,Working,180000.0,Secondary / secondary special,House / apartment,1,1,Separated,0,1,1,0,0,0,0
5146077,0,34.83439084991478,0,3.0993107319109905,Sales staff,Working,108000.0,Secondary / secondary special,House / apartment,0,1,Married,1,3,1,1,1,0,0
5146106,1,36.26631621456977,0,5.76055634270382,Managers,Commercial associate,494100.0,Higher education,House / apartment,0,1,Married,3,5,50,0,0,0,0
5146111,0,55.4617822405662,1,0.0,Other,Pensioner,211500.0,Secondary / secondary special,House / apartment,1,1,Married,0,2,8,0,0,0,0
5146112,0,56.847163186102385,0,31.182022902592113,Other,State servant,157500.0,Higher education,House / apartment,0,1,Separated,0,1,34,0,1,0,0
5146119,0,55.11954386469264,1,0.0,Other,Pensioner,54000.0,Secondary / secondary special,House / apartment,0,0,Single / not married,0,1,0,0,0,0,0
5146127,1,31.61187430268931,0,1.683812809297932,Drivers,Working,157500.0,Secondary / secondary special,House / apartment,0,0,Married,1,3,30,0,0,0,0
5146137,0,27.844514261073122,0,6.012443787346762,Cooking staff,Working,135000.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,28,1,1,0,0
5146142,1,50.79638870065778,0,11.181612216541065,Managers,Commercial associate,135000.0,Higher education,House / apartment,0,1,Married,0,2,25,0,0,0,1
5146149,0,39.64489346119359,0,10.17953825198327,Other,Commercial associate,675000.0,Secondary / secondary special,House / apartment,1,1,Married,0,2,2,0,1,0,0
5146155,0,46.95510516985291,0,13.098147121433021,High skill tech staff,Working,216000.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,14,1,1,0,0
5146157,0,59.76850996255912,1,0.0,Other,Pensioner,247500.0,Secondary / secondary special,House / apartment,0,1,Single / not married,0,1,7,0,1,0,0
5146167,0,55.56856061383875,0,4.8460954023696585,Security staff,Working,135000.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,42,0,0,0,1
5146189,1,46.67310074813309,1,0.0,Other,Pensioner,270000.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,49,0,0,0,0
5146192,1,29.05740706516903,0,1.9302244399268977,Laborers,Working,382500.0,Higher education,House / apartment,1,1,Civil marriage,0,2,21,0,0,0,0
5146199,0,28.22782124205151,0,6.179456114773061,Sales staff,Working,202500.0,Secondary / secondary special,House / apartment,1,1,Married,1,3,36,0,0,0,0
5146234,0,22.554877923571325,0,1.8453493227102542,Accountants,Working,157500.0,Higher education,With parents,0,1,Civil marriage,0,2,27,0,0,0,0
5146245,0,63.44004325893071,1,0.0,Other,Pensioner,238500.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,32,0,0,0,0
5146254,0,34.51405573009713,0,1.3497881544453343,Cooking staff,Commercial associate,90000.0,Secondary / secondary special,House / apartment,1,1,Civil marriage,0,2,14,0,0,0,0
5146257,1,61.11008439598349,1,0.0,Other,Pensioner,211500.0,Secondary / secondary special,House / apartment,1,1,Married,0,2,49,0,0,0,0
5146260,1,29.87056544624462,0,3.931634462035497,Security staff,Working,135000.0,Secondary / secondary special,House / apartment,1,1,Married,1,3,35,1,0,0,0
5146293,0,60.29145020089393,1,0.0,Other,Pensioner,81000.0,Secondary / secondary special,House / apartment,0,1,Separated,0,1,52,0,0,0,0
5146295,0,49.361725428995804,0,10.683313141269156,Security staff,Working,67500.0,Secondary / secondary special,House / apartment,0,0,Married,0,2,52,1,0,0,0
5146301,1,46.711431446230925,0,1.2649130372286905,Laborers,Commercial associate,270000.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,57,0,0,0,1
5146312,0,27.379070069885074,0,2.932298404484692,Sales staff,Working,180000.0,Higher education,With parents,0,0,Civil marriage,0,2,16,1,0,0,0
5146317,0,40.411507423150375,0,3.6003477141898874,Other,Working,135000.0,Secondary / secondary special,House / apartment,0,1,Separated,0,1,29,0,0,0,0
5146324,0,63.23743814041356,1,0.0,Other,Pensioner,67500.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,8,0,0,0,0
5146328,1,63.55503535322423,1,0.0,Other,Pensioner,135000.0,Secondary / secondary special,House / apartment,1,1,Married,0,2,18,0,0,0,0
5146331,0,44.28017002402513,0,1.8453493227102542,Sales staff,Commercial associate,202500.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,27,0,0,0,0
5146340,1,25.394087489818407,0,1.3497881544453343,Laborers,Working,135000.0,Secondary / secondary special,House / apartment,0,0,Single / not married,0,1,1,0,0,0,0
5146348,0,31.73508011800379,0,6.847505424478258,Other,Commercial associate,225000.0,Higher education,House / apartment,0,1,Married,0,2,44,0,0,0,1
5146353,1,32.82202919977823,0,4.098646789461796,HR staff,Commercial associate,180000.0,Higher education,House / apartment,1,0,Married,2,4,22,0,1,0,0
5146379,0,44.48277514254228,0,3.7618842276022093,Other,Working,157500.0,Secondary / secondary special,House / apartment,1,1,Married,0,2,17,0,1,0,0
5146385,0,31.510571743430734,0,9.599101966501708,Laborers,Working,225000.0,Secondary / secondary special,House / apartment,0,0,Separated,1,2,60,0,0,0,0
5146389,0,56.16542434136225,1,0.0,Other,Pensioner,198000.0,Secondary / secondary special,House / apartment,0,1,Separated,0,1,26,0,0,0,0
5146395,0,53.887485711547804,0,5.76055634270382,Cleaning staff,Working,112500.0,Secondary / secondary special,House / apartment,0,1,Separated,0,1,12,1,0,0,0
5146403,1,27.57619937438825,0,3.0144356146943467,Core staff,Working,211500.0,Secondary / secondary special,House / apartment,0,1,Single / not married,0,1,46,1,1,0,0
5146424,0,63.853467216985976,0,15.351444588184561,Medicine staff,Commercial associate,112500.0,Higher education,House / apartment,0,1,Civil marriage,0,2,34,0,0,0,1
5146425,1,24.35915864117675,0,1.8453493227102542,Sales staff,Commercial associate,261000.0,Incomplete higher,With parents,1,0,Civil marriage,0,2,11,0,0,0,0
5146434,0,28.81647124855404,0,5.845431459920464,Sales staff,Commercial associate,90000.0,Secondary / secondary special,House / apartment,0,1,Single / not married,1,2,16,1,1,0,0
5146441,1,36.687953893646004,0,1.0979007098023916,Laborers,Working,135000.0,Secondary / secondary special,House / apartment,1,1,Married,1,3,3,0,0,0,0
5146448,1,27.00397680992765,0,0.517464424320828,Core staff,Commercial associate,180000.0,Higher education,House / apartment,0,1,Single / not married,0,1,25,0,0,0,0
5146471,0,38.694839729768574,0,10.431425696626214,Sales staff,Commercial associate,180000.0,Higher education,House / apartment,1,1,Civil marriage,0,2,14,0,0,0,0
5146498,1,24.805437483315878,0,0.517464424320828,Sales staff,Commercial associate,225000.0,Incomplete higher,House / apartment,0,0,Married,0,2,42,1,1,0,0
5146501,1,48.90449495882872,0,1.4319253646549894,Laborers,Working,112500.0,Secondary / secondary special,House / apartment,0,0,Civil marriage,1,3,1,0,0,0,0
5146538,0,43.46153582893557,0,8.098728926672006,Sales staff,Commercial associate,144000.0,Secondary / secondary special,House / apartment,0,1,Civil marriage,2,4,24,1,1,0,0
5146544,0,45.43009096696031,0,5.013107729795958,Sales staff,Working,135000.0,Secondary / secondary special,House / apartment,1,1,Married,0,2,12,0,0,0,0
