,Gender,Age,UnemployedStatus,YearsOfEmployed,OccupationType,IncomeType,TotalIncome,EducationLevel,HousingType,OwnCar,OwnProperty,FamilyStatus,NumOfChildren,NumOfFamilyMember,AccountActivateLength,WorkPhone,Phone,Email
2261,0,28.246986591100434,0,5.963161461220969,3,0,135000.0,4,1,1,0,1,0,2,46,0,0,0
6242,0,32.38396407866007,0,5.845431459920464,0,4,157500.0,1,1,0,0,3,1,2,14,1,1,0
2139,0,49.263160776744215,0,1.5195383888786218,17,0,112500.0,4,1,0,1,3,0,1,46,0,0,0
1343,0,60.261333223817054,1,0.0,12,1,157500.0,4,1,0,1,4,0,1,43,0,1,0
4404,0,64.7049562961594,1,0.0,12,1,180000.0,1,1,0,1,3,0,1,41,0,0,0
269,0,26.831488668487374,0,5.774245877738762,11,4,157500.0,1,1,1,1,2,1,2,33,0,0,1
9605,0,51.95178545760693,0,2.0561681622483694,3,4,90000.0,4,1,0,1,3,0,2,38,1,1,0
843,0,51.95178545760693,0,2.0561681622483694,3,4,90000.0,4,1,0,1,1,0,2,52,1,1,0
2982,0,45.22201003442918,0,2.713265843925611,3,4,270000.0,4,1,0,0,2,1,2,54,0,0,0
8228,0,56.5569450433616,1,0.0,12,1,58500.0,1,1,0,1,1,0,2,23,0,0,0
7839,0,59.11415018788887,1,0.0,12,1,112500.0,4,1,0,1,0,0,2,28,0,0,1
4843,0,54.311861297631026,0,8.816060562502994,18,4,292500.0,4,1,0,1,4,0,1,34,0,1,0
3573,0,33.224501529805536,0,3.3292949204980253,6,0,157500.0,1,1,0,1,1,2,4,23,0,0,0
6481,0,55.84782712855158,1,0.0,12,1,90000.0,4,3,0,1,1,0,2,27,0,0,0
5772,1,39.89404299882954,1,0.0,12,1,202500.0,4,1,1,1,1,0,2,31,0,1,0
3829,1,47.206992614495846,0,2.346386304989151,17,4,202500.0,2,1,1,1,1,0,2,38,0,1,0
8387,0,48.67451077024169,0,4.706462145013244,6,4,270000.0,4,1,0,0,1,0,2,58,1,1,0
5695,0,41.94747325407092,0,1.10063861680938,8,0,67500.0,4,5,0,0,1,0,2,7,0,0,0
9589,0,38.971368337474416,0,0.8460132651594489,3,4,112500.0,4,1,1,1,1,1,3,51,0,0,0
7169,1,46.08992655564454,0,8.950218005845432,12,0,225000.0,1,1,0,1,1,0,2,1,1,1,1
5873,0,40.84957254426853,0,5.960423554213981,15,0,148500.0,4,1,0,0,0,0,2,60,0,0,0
5936,1,54.95253153726634,0,6.045298671430625,12,4,112500.0,4,1,0,1,1,0,2,19,0,1,0
5302,0,55.45083061253825,1,0.0,12,1,47790.0,4,1,0,1,1,0,2,8,0,0,0
3674,0,29.232633113616295,0,7.663401712560833,12,4,90000.0,4,1,0,0,1,0,2,29,1,0,0
498,0,46.65119749207718,0,8.175390322867683,15,0,180000.0,4,1,1,1,1,0,2,54,0,1,0
3497,0,65.8740425881435,1,0.0,12,1,112500.0,4,1,0,1,1,0,2,23,0,0,0
6417,0,43.067277219929224,0,12.758646652566446,12,0,135000.0,1,5,0,0,3,0,1,20,0,0,0
5977,0,43.63402397037584,0,8.799633120461063,8,4,247500.0,4,1,1,1,1,1,3,54,0,0,0
4020,0,24.517957247582086,0,3.2060891051835423,15,4,112500.0,4,1,0,1,3,0,1,4,1,0,0
6093,0,29.26001218368618,0,5.423793780844234,3,0,60750.0,1,1,0,1,1,2,4,49,1,1,0
8458,1,45.12344538217759,0,3.5373758530291517,4,4,229500.0,4,1,0,1,3,0,1,26,1,1,0
9552,0,24.263331895932154,0,1.9603414170037714,8,4,180000.0,2,1,0,1,3,0,1,12,0,0,0
299,1,30.993107319109907,0,4.356010048118716,4,4,247500.0,4,1,1,1,1,1,3,32,0,0,1
1943,0,33.55305037064416,0,0.7392348918868971,12,2,135000.0,1,1,0,0,1,0,2,24,0,1,0
9478,0,37.80501995249731,0,3.37583933961683,8,0,135000.0,4,5,0,0,0,0,2,47,1,1,0
7554,0,64.80899676242497,1,0.0,12,1,112500.0,4,1,0,1,1,0,2,42,0,1,0
7820,1,53.25776709994045,0,8.260265440084327,8,4,157500.0,4,1,1,1,1,0,2,1,0,1,0
5566,1,57.48783342573769,0,19.181776490961486,12,4,121500.0,4,1,1,0,1,0,2,4,1,1,0
4213,0,45.08237677707277,0,10.38214337050042,8,4,112500.0,4,1,0,1,1,0,2,36,0,0,0
2568,0,60.077893454348825,1,0.0,12,1,135000.0,1,1,0,1,2,0,1,40,0,0,0
2328,0,34.05134944591607,0,2.012361650136553,0,0,225000.0,1,1,1,1,1,0,2,23,0,1,0
2043,1,60.841769509298615,1,0.0,12,1,144000.0,2,1,0,1,1,0,2,13,0,1,0
4193,1,48.252873091165455,0,1.8782042067941163,4,4,225000.0,4,1,0,1,1,2,4,32,1,1,0
5687,0,63.76585419276234,1,0.0,12,1,202500.0,1,1,0,0,3,0,1,13,0,0,0
7974,1,42.552550702615385,0,2.431261422205795,4,0,202500.0,1,2,1,0,1,1,3,30,0,0,0
1339,0,38.15273414238485,0,1.5332279239135642,8,4,112500.0,4,1,0,1,1,2,4,56,1,1,0
233,1,50.96340102808408,0,21.18592442007707,12,0,202500.0,3,1,1,1,1,0,2,5,0,0,0
362,1,37.052095525575474,0,6.940594262715867,8,0,243000.0,4,1,1,1,1,0,2,12,0,1,0
6196,0,39.52442555288609,0,1.0979007098023916,15,4,225000.0,4,1,1,0,4,0,1,27,0,0,0
5604,1,39.95427695298329,0,1.1964653620539778,4,0,180000.0,4,1,1,1,1,2,4,10,0,0,0
1229,1,33.856958048419884,0,10.001574296529018,4,4,157500.0,4,1,1,1,1,0,2,41,1,1,0
8076,0,27.78975612093335,0,3.181447942120646,3,2,112500.0,4,1,0,0,1,2,4,35,1,1,0
1623,0,32.78369850168039,0,3.8002149257000486,15,4,225000.0,4,1,0,0,2,0,1,15,0,0,0
3389,0,35.94050528073814,0,9.37459359192865,3,4,135000.0,1,1,1,1,1,0,2,30,0,1,0
2461,0,62.3941627822611,1,0.0,12,1,216000.0,4,1,0,1,4,0,1,5,0,1,0
1347,0,58.804766696099165,1,0.0,12,1,112500.0,4,1,0,1,1,0,2,38,0,1,0
4694,0,56.480283647165926,1,0.0,12,1,337500.0,4,1,1,1,1,0,2,11,0,0,1
5959,0,42.07615488339938,0,15.047536910408837,11,4,72000.0,4,1,0,1,1,2,4,47,1,1,0
2145,0,60.70487415894919,0,5.437483315879176,12,4,225000.0,4,1,0,1,1,0,2,3,0,0,0
8193,0,38.163685770412805,0,0.36687953893646,8,4,202500.0,4,1,0,0,2,1,2,60,0,0,0
962,0,48.02562680958541,0,19.92101138284838,8,4,99000.0,4,1,0,1,1,0,2,5,1,1,1
4778,0,57.46593016968178,1,0.0,12,1,225000.0,4,1,0,1,1,0,2,42,0,0,0
4742,0,62.977336974749655,1,0.0,12,1,103500.0,1,1,1,1,0,0,2,29,0,1,0
9326,0,56.400884343963256,0,0.5421055873837245,8,0,180000.0,4,2,0,0,0,0,2,21,0,0,0
7557,1,62.42427975933797,0,0.27926651471282776,4,4,202500.0,4,1,0,0,0,0,2,24,0,0,0
7452,0,45.78601887786881,0,1.9493897889758174,10,4,270000.0,4,1,0,0,1,0,2,5,1,0,0
5254,0,30.96299034203303,0,7.427941709959821,15,0,202500.0,1,1,0,0,1,0,2,53,1,0,0
8227,1,49.975016598561226,0,4.366961676146669,8,4,180000.0,4,1,0,1,1,0,2,12,1,1,0
849,1,35.943243187745125,0,3.8111665537280026,8,0,270000.0,1,1,1,0,1,0,2,57,0,0,0
6807,0,33.16700548265878,0,10.962579655981985,0,4,112500.0,1,1,0,1,1,0,2,40,0,0,0
3703,1,38.46759344818853,0,10.075497785717708,8,0,292500.0,1,1,1,0,3,0,1,16,1,1,0
6288,0,32.47705291689768,0,4.8460954023696585,11,4,243000.0,4,1,1,0,1,2,4,29,0,0,0
8668,0,56.348864110830476,0,4.794075169236876,7,2,171000.0,1,1,0,1,2,1,2,34,0,0,0
1484,0,22.207163733683785,0,3.726291436511359,6,4,108000.0,4,1,0,1,1,0,2,9,0,0,0
8384,0,35.012354805369036,0,1.4538286207108975,3,4,112500.0,1,0,0,0,3,0,1,6,1,1,0
1257,0,45.33152631470872,0,7.75922845780543,15,0,225000.0,4,1,0,1,3,0,1,1,0,0,0
395,0,55.32762479722376,0,21.99360698713868,12,4,166500.0,4,1,0,1,1,1,3,36,0,1,0
6409,0,49.3863665920587,0,28.679575898204618,3,0,135000.0,1,1,1,1,1,0,2,8,1,0,0
4621,1,28.463281244652524,0,2.1300916514370587,8,4,112500.0,4,1,0,0,1,0,2,5,0,0,0
4411,1,32.099221749933264,0,10.138469646878443,8,4,157500.0,4,1,1,0,3,0,1,47,1,0,1
4734,0,36.27179202858375,0,7.132247753205062,0,0,135000.0,4,1,1,1,1,2,4,45,0,1,0
8256,1,51.283736147901735,0,12.038577109728468,8,4,112500.0,4,1,1,1,1,0,2,45,0,0,0
3156,0,54.331026646679945,0,6.680493097051959,8,4,135000.0,4,1,0,1,1,0,2,32,0,0,0
7466,0,27.79249402794034,0,3.1157381739529217,8,4,135000.0,4,1,0,0,0,1,3,13,0,0,0
7234,0,40.912544405429266,0,0.4353272141111727,15,4,247500.0,4,1,0,1,1,0,2,8,0,0,1
3180,0,40.959088824548076,0,7.844103575022074,8,0,90000.0,4,1,0,1,1,0,2,50,0,0,0
3188,0,29.09026194925289,0,4.928232612579314,15,4,121500.0,4,1,0,1,0,2,4,9,0,0,0
5511,1,57.15654667789209,1,0.0,12,1,78750.0,1,1,1,1,1,0,2,10,0,1,0
7531,0,65.75631258684298,0,1.1964653620539778,11,0,81000.0,4,1,0,1,1,0,2,15,0,0,0
3837,0,38.659246938677725,0,5.757818435696832,12,0,157500.0,4,1,0,1,0,0,2,12,0,0,0
6756,0,24.87662306549758,0,2.0096237431295645,3,4,90000.0,1,1,0,1,1,1,3,11,0,0,0
6560,0,30.330533823418687,0,10.84211174767449,15,4,103500.0,2,1,0,0,1,2,4,47,0,0,0
5193,0,52.48841523097668,0,1.1745621059980698,8,4,90000.0,4,2,0,0,1,0,2,52,0,0,0
6827,1,53.20027105279369,0,5.045962613879819,12,4,225000.0,1,1,1,0,1,0,2,15,1,1,0
4878,1,27.075162392109352,0,2.7379070069885074,10,0,900000.0,1,1,1,1,1,2,4,10,0,0,0
1457,1,29.999247075573077,0,4.473740049419221,9,4,135000.0,2,1,0,0,0,0,2,27,0,0,0
5677,0,48.7922407715422,0,5.010369822788969,12,4,225000.0,4,1,1,1,1,0,2,43,0,0,0
441,1,46.845588889573364,0,1.0130255925857479,8,2,270000.0,4,1,0,1,1,1,3,28,0,0,0
1649,0,62.20524719877889,1,0.0,12,1,292500.0,4,1,0,1,0,0,2,9,0,1,0
2147,0,34.19098270327248,0,4.438147258328371,18,4,157500.0,4,1,0,1,1,0,2,36,0,1,0
4847,1,24.756155157190086,0,2.7379070069885074,8,4,135000.0,4,1,1,1,1,2,4,8,0,0,0
4804,0,33.38056222920388,0,8.550483582825109,8,4,166500.0,4,1,1,1,1,0,2,4,0,0,0
8819,0,41.86807395086826,0,9.09806498422281,8,4,135000.0,4,1,0,1,4,0,1,2,0,0,0
7455,1,45.18367933633134,0,3.1157381739529217,10,4,765000.0,1,1,1,0,1,0,2,16,0,1,0
8361,0,40.70993928691212,0,13.872974804410768,10,4,27000.0,1,1,0,0,0,0,2,16,1,0,0
443,0,36.455231798051976,0,14.248068064368194,3,4,121500.0,4,5,0,1,1,0,2,23,1,1,0
662,1,41.785936740658606,0,4.583256329698762,10,0,360000.0,4,1,1,0,1,3,5,60,0,0,0
2732,1,57.594611799010245,0,3.4278595727496115,4,4,99000.0,4,1,1,0,1,0,2,12,1,0,0
1108,1,40.63327789071644,0,10.590224303031547,10,4,225000.0,1,1,0,1,1,2,4,3,0,0,0
2351,1,32.05815314482844,0,1.8453493227102542,12,0,144000.0,1,1,1,1,1,2,4,23,0,0,0
2711,0,38.839948801138966,0,4.75300656413205,15,0,270000.0,4,1,1,1,1,1,3,31,0,1,0
6694,0,39.321820434368945,0,9.347214521858765,15,0,135000.0,4,5,1,1,1,1,3,14,0,0,0
3733,1,41.1671697570792,0,1.7467846704586678,8,4,180000.0,4,1,1,1,1,3,5,1,0,0,0
7919,0,35.5216055086689,0,6.51348076962566,8,4,112500.0,4,1,0,1,1,2,4,38,0,0,0
6714,1,38.48128298322347,0,2.9268225904707146,9,4,292500.0,4,1,1,0,1,1,3,26,0,0,0
4012,0,61.920504870052085,1,0.0,12,1,112500.0,4,1,0,1,1,0,2,9,0,0,0
1556,0,62.83496581038625,1,0.0,12,1,157500.0,4,1,0,0,1,0,2,34,0,1,0
2260,0,43.08644256897814,0,18.212557410487552,12,2,126000.0,1,1,0,1,1,0,2,46,0,1,0
4084,0,30.680985920313216,0,1.9603414170037714,2,4,157500.0,4,5,0,0,0,1,3,17,0,1,0
768,0,30.880853131823375,0,4.895377728495451,11,2,225000.0,1,1,0,0,0,1,3,21,0,1,0
4462,0,49.161858217485644,0,25.635023306433396,3,2,112500.0,4,1,0,1,1,1,3,42,0,0,0
2027,0,37.02471645550559,0,3.2170407332114963,8,0,225000.0,4,1,0,0,1,1,3,48,0,0,0
6192,0,35.559936206766736,0,1.1800379200120468,15,0,135000.0,4,1,0,0,3,0,1,3,1,0,0
3554,1,25.49539004907698,0,5.829004017878533,0,4,112500.0,4,1,1,1,3,0,1,5,0,0,0
3118,1,24.846506088420707,0,1.6810749022909437,15,4,135000.0,1,1,1,1,1,0,2,3,1,1,0
9462,0,59.31401739939903,0,19.37616788845767,3,4,202500.0,1,1,0,1,1,0,2,37,0,1,0
7644,1,30.48933242982402,0,9.547081733368925,15,4,180000.0,4,5,1,0,3,0,1,54,0,1,0
2621,1,60.891051835424406,1,0.0,12,1,135000.0,4,1,1,1,1,0,2,26,0,0,0
7581,0,55.9628192228451,1,0.0,12,1,135000.0,1,1,0,1,1,0,2,34,0,0,0
7741,0,55.245487587014104,0,4.673607260929383,15,0,135000.0,4,0,0,1,4,0,1,18,0,0,0
4678,0,50.76079590956693,1,0.0,12,1,202500.0,1,1,0,1,3,0,1,55,0,1,0
5595,0,57.71234180031075,1,0.0,12,1,157500.0,4,1,0,1,1,0,2,4,0,0,0
4886,0,57.96422924495369,0,4.279348651923037,1,4,135000.0,4,1,0,1,0,0,2,10,0,1,0
8631,1,29.183350787490504,0,1.1307555938862537,17,4,225000.0,2,1,1,0,0,0,2,10,0,0,0
7849,1,44.52384374764711,0,13.678583406914584,12,4,270000.0,4,1,1,0,1,0,2,49,0,0,0
7039,1,39.685962066298416,0,9.59636405949472,8,4,135000.0,4,1,1,1,1,0,2,20,0,1,0
3878,0,57.279752493206566,0,0.30938349178970137,15,0,135000.0,1,1,1,1,1,0,2,7,0,0,0
1362,0,66.5393539908417,1,0.0,12,1,135000.0,4,1,0,1,4,0,1,38,0,0,0
8306,0,59.47007809879737,1,0.0,12,1,675000.0,1,1,1,1,1,0,2,23,0,0,0
5061,0,62.42975557335195,1,0.0,12,1,67500.0,4,1,0,0,1,0,2,47,0,1,0
7927,1,58.35027413293907,0,27.5159654202345,8,4,112500.0,4,1,0,1,1,2,4,26,0,1,0
6054,1,37.98572181495855,0,6.379323326283223,8,0,225000.0,4,1,1,1,1,0,2,16,0,0,1
1631,0,56.79240504596261,1,0.0,12,1,45000.0,4,1,0,1,1,0,2,3,0,0,0
6503,0,27.362642627843144,0,1.7632121125005988,15,4,112500.0,4,1,1,1,1,2,4,46,1,0,0
654,1,53.06063779543728,1,0.0,12,1,315000.0,1,1,1,1,1,0,2,10,0,1,0
1360,0,43.36570908369097,0,3.781049576651129,6,4,112500.0,4,1,0,1,3,0,1,35,0,1,0
6623,0,39.44502624968343,0,3.682484924399543,5,4,144000.0,4,1,1,0,4,0,1,6,0,0,0
8215,0,41.3807265036243,0,1.5332279239135642,15,0,247500.0,4,1,0,1,1,0,2,16,0,0,0
8820,0,60.51869648247397,1,0.0,12,1,31531.5,4,1,1,0,1,0,2,47,0,0,0
4599,0,44.69085607507341,0,14.96813760720617,11,4,135000.0,4,1,0,1,0,1,3,23,0,0,0
3839,0,54.62124478942073,1,0.0,12,1,144000.0,4,1,0,1,1,0,2,17,0,0,0
9328,0,62.03823487135259,0,42.87836163644702,3,0,126000.0,4,1,0,1,1,0,2,57,0,0,0
918,1,39.19313880504048,0,11.340410822946398,8,4,270000.0,4,1,1,1,1,0,2,58,0,0,0
847,0,60.50500694743903,1,0.0,12,1,211500.0,4,1,0,1,1,0,2,16,0,1,0
6998,1,30.92739755094218,0,1.990458394080645,8,0,135000.0,4,1,0,0,1,1,3,39,1,1,0
3304,0,58.17231017748482,0,18.2016057824596,3,2,315000.0,1,1,0,0,1,0,2,9,0,0,0
579,1,38.722218799838465,0,0.7529244269218396,4,0,202500.0,4,1,0,1,1,1,3,30,0,1,0
4502,0,48.68546239826964,0,6.579190537793384,12,2,110250.0,4,1,0,1,1,0,2,23,0,0,1
7699,0,39.59834904207479,1,0.0,12,1,135000.0,1,1,0,1,1,1,3,35,0,1,0
3359,0,43.18500722122973,0,6.869408680534166,10,0,144000.0,4,1,0,0,3,0,1,13,0,0,0
2554,1,35.9487190017591,0,6.535384025681568,12,4,270000.0,4,1,0,0,1,0,2,42,0,0,0
1200,0,34.281333634503106,0,10.505349185814904,12,4,360000.0,4,1,0,1,0,2,4,31,0,0,0
7709,1,46.20765655694504,0,6.757154493247636,3,4,270000.0,4,1,1,1,1,0,2,53,0,0,0
5106,0,40.219853932661174,0,13.864761083389803,12,4,207000.0,4,1,0,0,1,0,2,41,0,0,0
8503,0,53.36180756620601,1,0.0,12,1,135000.0,3,1,0,1,1,0,2,38,0,1,0
5863,1,63.54408372519627,1,0.0,12,1,225000.0,4,1,1,1,1,0,2,17,0,0,0
4027,1,46.08718864863755,0,9.623743129564604,3,2,292500.0,1,1,0,1,1,1,3,18,0,0,1
7193,1,54.974434793322246,0,9.59636405949472,8,0,202500.0,4,1,0,0,1,0,2,39,1,1,0
7167,0,43.995427695298325,0,2.102712581367174,15,4,270000.0,4,1,1,1,2,1,2,57,0,0,0
5290,1,34.70570922058632,0,2.5106607254084614,4,4,270000.0,4,1,1,1,1,1,3,37,0,1,0
5902,0,46.83463726154541,0,7.800297062910258,10,0,360000.0,4,1,0,1,1,1,3,48,0,0,0
4354,0,46.790830749433596,1,0.0,12,1,135000.0,4,1,0,1,1,0,2,14,0,0,0
8584,0,29.186088694497492,0,5.297850058522762,3,2,135000.0,1,2,0,1,3,0,1,9,0,0,0
6972,1,30.001984982580066,0,5.325229128592647,15,0,180000.0,1,1,1,0,1,2,4,23,1,1,0
4274,0,62.7281874371137,1,0.0,12,1,44550.0,4,1,0,1,1,0,2,6,0,0,0
2632,0,57.030602955570615,1,0.0,12,1,54000.0,4,1,0,1,1,0,2,20,0,0,0
4099,0,54.20508292435847,0,12.542351999014354,12,0,270000.0,4,1,0,1,1,0,2,37,0,1,0
3220,0,46.514302141727754,0,9.42935173206842,12,0,135000.0,4,1,0,0,1,0,2,34,0,0,0
836,0,33.36139688015496,0,12.895542002915871,13,0,117000.0,4,1,0,1,0,0,2,30,1,1,0
2438,1,53.10992012156307,0,5.930306577137108,4,4,202500.0,4,1,1,0,1,0,2,17,0,0,0
6999,0,55.27286665708399,0,1.0759974537464836,3,4,180000.0,1,1,0,0,1,0,2,31,0,0,0
7323,0,50.97161474910504,0,6.8611949595132,2,4,207000.0,4,1,0,1,3,0,1,3,0,0,0
9045,0,41.78046092664463,0,1.7029781583468517,8,4,247500.0,4,1,0,0,1,0,2,22,1,0,0
7853,1,34.119797121090784,0,0.7638760549497936,8,4,225000.0,4,1,1,1,1,2,4,17,1,0,0
2233,0,43.228813733341546,0,22.464526992340705,11,4,270000.0,1,1,0,1,2,1,2,30,0,1,1
9063,1,32.21968965824076,0,1.7029781583468517,8,4,270000.0,4,5,0,0,1,0,2,46,1,1,0
933,0,26.516629362683695,0,3.006221893673381,15,4,202500.0,4,1,0,1,1,1,3,40,0,0,0
9670,0,33.86243386243386,0,1.8398735086962772,3,1,292500.0,4,1,0,1,1,3,5,21,0,0,0
5915,0,41.61071069221134,0,3.715339808483405,8,0,157500.0,4,1,0,0,0,0,2,22,0,0,0
8982,0,64.1327337316988,1,0.0,12,1,135000.0,4,1,0,0,3,0,1,34,0,0,0
6977,0,30.92739755094218,0,1.990458394080645,12,4,252000.0,4,1,1,0,1,0,2,29,0,0,0
5766,0,38.971368337474416,0,7.928978692238718,8,4,76500.0,4,1,0,0,1,0,2,41,1,0,0
6228,0,33.9254057235946,0,9.845513597130672,11,0,112500.0,4,2,0,0,0,0,2,27,1,0,0
2988,1,26.626145642963237,0,0.38056907397140255,4,4,157500.0,4,1,1,0,1,1,3,26,0,0,0
6811,0,56.67467504466211,0,1.7139297863748058,10,4,387000.0,1,1,1,1,1,0,2,30,1,0,0
3544,0,56.72943318480188,0,19.411760679548518,8,4,180000.0,1,1,1,1,1,0,2,22,0,1,0
2645,0,46.62929423602127,0,1.7577362984866218,3,0,225000.0,1,1,0,1,3,0,1,35,0,0,0
8941,1,26.114157032656387,0,0.533891866362759,8,0,180000.0,2,5,1,0,3,0,1,27,0,0,0
4615,1,34.27859572749612,0,14.634112952353574,4,4,135000.0,4,1,0,1,1,1,3,29,0,0,0
6309,0,56.92930039631204,1,0.0,12,1,67500.0,4,1,0,0,1,0,2,24,0,0,0
8732,0,48.63618007214385,0,26.212721684907972,3,2,216000.0,1,1,1,0,1,0,2,53,1,0,0
9590,0,48.496546814787436,0,6.683231004058947,2,4,180000.0,4,1,0,1,1,0,2,52,0,0,0
9267,0,38.694839729768574,0,10.431425696626214,15,0,180000.0,1,1,1,1,0,0,2,14,0,0,0
5699,0,37.89810879073492,0,0.5913879135095177,3,0,337500.0,1,1,1,1,1,2,4,33,0,0,1
1732,1,37.99119762897253,0,19.137969978849668,8,4,202500.0,4,1,1,1,1,1,3,20,0,0,0
4964,0,59.450912749748454,1,0.0,12,1,171000.0,1,1,0,1,3,0,1,18,0,0,0
320,0,35.03973387543892,0,1.7741637405285529,15,4,225000.0,4,1,0,1,0,2,4,15,0,0,0
4073,1,34.53048317213906,0,7.8769584591059365,12,4,360000.0,4,1,0,1,0,1,3,51,0,1,0
5154,0,26.393423547369213,0,1.6755990882769667,15,4,166500.0,4,5,0,1,3,0,1,10,0,0,1
7506,1,29.416072883084524,0,9.363641963900696,8,4,315000.0,4,1,0,1,1,0,2,32,0,0,1
6361,0,26.73292401623579,0,3.1759721281066686,3,2,90000.0,1,1,0,1,1,1,3,11,0,0,1
6587,0,52.41722964879498,0,11.926322922441939,8,0,112500.0,4,1,0,1,1,0,2,7,0,0,0
8621,0,41.65177929731617,0,0.29843186376174735,8,4,112500.0,4,1,0,1,1,1,3,28,0,0,0
2595,0,29.37226637097271,0,2.9596774745545766,12,4,67500.0,1,1,0,1,1,0,2,35,1,1,0
5753,0,61.074491604892636,0,0.26283907267089673,15,4,99000.0,4,1,0,1,1,0,2,5,0,0,0
7648,0,38.34164972586706,0,0.7994688460406442,10,2,315000.0,1,1,1,1,1,1,3,49,0,0,0
1282,0,32.000657097681675,0,7.6743533405887865,3,4,157500.0,4,1,1,1,1,2,4,21,0,1,0
2818,0,45.56151050329576,0,3.8522351588328303,12,4,135000.0,4,1,1,1,4,0,1,53,0,0,0
1516,0,47.6943400617398,0,0.6406702396353108,12,2,90000.0,4,1,0,1,1,0,2,28,0,0,0
8818,0,24.594618643777764,0,3.846759344818853,18,4,112500.0,4,5,0,0,2,1,2,18,0,0,0
5473,0,64.05333442849613,0,3.5264242250011977,18,0,360000.0,4,1,1,1,1,0,2,56,0,1,0
8408,0,48.299417510284265,0,28.62207985105786,11,0,112500.0,4,1,1,0,2,0,1,31,1,1,0
6532,1,27.510489606220524,0,9.514226849285064,12,4,180000.0,4,1,1,0,1,3,5,34,1,0,0
1598,1,53.137299191632955,0,12.465690602818675,8,4,180000.0,4,1,0,1,1,0,2,35,0,1,0
5602,0,37.75299971936453,0,11.033765238163685,2,0,157500.0,4,1,0,1,1,0,2,10,1,1,1
5819,0,55.062047817545874,1,0.0,12,1,157500.0,4,1,0,1,1,0,2,12,0,0,0
1506,0,59.680896938335486,1,0.0,12,1,112500.0,4,1,1,1,3,2,3,36,0,0,0
1683,0,60.23669206075416,0,4.213638883755313,0,4,630000.0,1,1,0,1,2,0,1,55,1,1,0
2423,0,59.19354949109153,0,0.4325893071041842,8,4,121500.0,4,1,0,1,1,0,2,8,0,0,0
3712,1,49.046866123192125,0,3.162282593071726,8,4,315000.0,1,1,1,1,1,0,2,27,0,0,0
7952,0,46.68405237616104,0,3.5154725969732437,3,0,180000.0,4,1,0,0,1,0,2,21,1,1,0
4505,1,27.77606658589841,0,3.0828832898690597,8,4,112500.0,4,1,0,1,1,1,3,45,0,0,0
9630,0,48.95377728495451,0,26.990287274892708,2,4,193500.0,4,2,0,0,3,0,2,29,0,0,0
2080,0,54.248889436470286,0,7.271881010561476,8,2,112500.0,3,1,0,1,1,0,2,30,0,0,0
681,0,38.60448879853796,0,9.919437086319363,13,0,225000.0,1,1,1,1,1,2,4,5,0,0,0
7614,1,26.245576568991833,0,3.030863056736278,12,4,225000.0,4,1,1,1,3,0,1,21,0,0,0
4849,1,52.23926569334073,0,5.067865869935727,10,0,450000.0,1,1,0,1,1,0,2,37,0,1,0
3136,1,64.7788797853481,1,0.0,12,1,157500.0,4,1,0,1,1,0,2,23,0,0,0
6464,1,52.63626220935406,0,16.34530483172139,8,4,135000.0,4,1,0,1,0,0,2,59,0,0,0
2125,0,56.567896671389555,1,0.0,12,1,157500.0,4,1,1,1,1,1,3,51,0,1,0
1107,0,59.7739857765731,1,0.0,12,1,112500.0,4,1,0,1,1,0,2,30,0,1,0
5356,0,33.22176362279855,0,0.5256781453417935,8,2,315000.0,4,2,0,1,2,2,3,36,0,0,1
2379,1,39.401219737571616,0,3.181447942120646,15,4,90000.0,4,1,0,1,0,1,3,19,1,0,0
4065,1,46.727858888272856,0,4.709200052020233,6,4,310500.0,4,1,1,1,1,0,2,41,0,1,1
4383,0,46.96058098386688,0,3.4305974797566,8,4,247500.0,4,1,1,1,0,1,3,53,0,0,1
8943,0,47.406859826006006,0,5.826266110871544,15,4,135000.0,4,1,0,1,3,1,2,17,0,0,0
5174,0,42.651115354866974,0,21.763622798551648,12,0,202500.0,1,1,0,0,2,1,2,40,1,1,0
9492,1,44.8113239833809,0,5.878286344004326,4,0,405000.0,1,1,0,1,1,0,2,41,0,1,0
1422,0,49.476717523289324,0,7.726373573721569,8,4,162000.0,4,1,1,1,3,0,1,21,0,0,0
5109,0,38.355339260902,0,19.11606672279376,8,4,112500.0,4,1,0,1,0,1,3,19,0,0,0
8475,0,31.507833836423746,0,3.203351198176554,2,4,90000.0,4,1,0,1,0,1,3,27,0,0,0
1756,1,36.70985714970191,0,1.2156307111028974,8,4,351000.0,4,1,1,1,1,1,3,19,0,0,0
4309,1,42.01044511523166,0,3.0144356146943467,10,4,900000.0,4,0,1,1,1,1,3,37,0,0,0
9035,0,33.33675571709207,0,3.5373758530291517,2,0,121500.0,4,1,0,0,3,0,1,39,1,0,0
1652,0,52.71292360554973,0,23.129838395038913,12,4,135000.0,4,1,0,1,1,0,2,53,0,0,0
2880,0,33.40246548525979,0,12.43831153274879,12,4,144000.0,4,1,0,0,2,1,2,35,0,0,0
3568,1,40.86599998631046,0,4.076743533405888,17,4,157500.0,4,1,1,0,2,1,2,56,0,0,0
6315,0,63.74668884371342,1,0.0,12,1,117000.0,4,1,0,0,1,0,2,9,0,1,0
415,0,62.27917068796758,1,0.0,12,1,135000.0,1,1,0,1,1,0,2,41,0,0,0
